x,y,dx,dy
-49,110,1,0
-48,110,1,0
-47,110,1,0
-46,110,1,0
-45,110,1,0
-44,110,1,0
-43,110,1,0
-42,110,1,0
-41,110,0,1
-41,111,-1,0
-42,111,0,1
-42,112,-1,0
-43,112,0,-1
-43,111,-1,0
-44,111,-1,0
-45,111,-1,0
-46,111,-1,0
-47,111,-1,0
-48,111,-1,0
-49,111,0,1
-49,112,-1,0
-50,112,0,-1
-50,111,0,-1
-50,110,-1,0
-51,110,0,1
-51,111,-1,0
-52,111,1,-2
-51,109,1,0
-50,109,0,-1
-50,108,1,0
-49,108,1,0
-48,108,1,0
-47,108,1,0
-46,108,1,0
-45,108,1,0
-44,108,0,-1
-44,107,1,0
-43,107,0,1
-43,108,1,0
-42,108,0,-1
-42,107,0,-1
-42,106,1,0
-41,106,0,1
-41,107,1,0
-40,107,1,0
-39,107,1,0
-38,107,0,-1
-38,106,-1,0
-39,106,-1,0
-40,106,0,-1
-40,105,1,0
-39,105,1,0
-38,105,0,-1
-38,104,-1,0
-39,104,-1,0
-40,104,-1,0
-41,104,0,1
-41,105,-1,0
-42,105,0,-1
-42,104,-1,0
-43,104,-1,0
-44,104,-1,0
-45,104,0,1
-45,105,1,0
-44,105,1,0
-43,105,0,1
-43,106,-1,0
-44,106,-1,0
-45,106,0,1
-45,107,-1,0
-46,107,-1,0
-47,107,-1,0
-48,107,0,-1
-48,106,1,0
-47,106,1,0
-46,106,0,-1
-46,105,-1,0
-47,105,-1,0
-48,105,0,-1
-48,104,0,-1
-48,103,1,0
-47,103,0,1
-47,104,1,0
-46,104,0,-1
-46,103,0,-1
-46,102,-1,0
-47,102,-1,0
-48,102,0,-1
-48,101,1,0
-47,101,1,0
-46,101,1,0
-45,101,1,0
-44,101,1,0
-43,101,1,0
-42,101,1,0
-41,101,1,0
-40,101,0,1
-40,102,-1,0
-41,102,-1,0
-42,102,-1,0
-43,102,-1,0
-44,102,-1,0
-45,102,0,1
-45,103,1,0
-44,103,1,0
-43,103,1,0
-42,103,1,0
-41,103,1,0
-40,103,1,0
-39,103,1,0
-38,103,0,-1
-38,102,-1,0
-39,102,0,-1
-39,101,1,0
-38,101,1,0
-37,101,1,0
-36,101,1,0
-35,101,1,0
-34,101,1,0
-33,101,1,0
-32,101,1,0
-31,101,1,0
-30,101,1,0
-29,101,1,0
-28,101,1,0
-27,101,1,0
-26,101,1,0
-25,101,0,1
-25,102,1,0
-24,102,1,0
-23,102,1,0
-22,102,1,0
-21,102,1,0
-20,102,0,1
-20,103,-1,0
-21,103,-1,0
-22,103,-1,0
-23,103,0,1
-23,104,1,0
-22,104,0,1
-22,105,-1,0
-23,105,-1,0
-24,105,0,1
-24,106,1,0
-23,106,1,0
-22,106,0,1
-22,107,-1,0
-23,107,-1,0
-24,107,-1,0
-25,107,-1,0
-26,107,0,1
-26,108,1,0
-25,108,1,0
-24,108,1,0
-23,108,1,0
-22,108,0,1
-22,109,0,1
-22,110,1,0
-21,110,0,-1
-21,109,0,-1
-21,108,0,-1
-21,107,0,-1
-21,106,0,-1
-21,105,0,-1
-21,104,1,0
-20,104,1,0
-19,104,0,-1
-19,103,0,-1
-19,102,1,0
-18,102,0,-1
-18,101,-1,0
-19,101,-1,0
-20,101,-1,0
-21,101,-1,0
-22,101,-1,0
-23,101,-1,0
-24,101,0,-1
-24,100,-1,0
-25,100,-1,0
-26,100,0,-1
-26,99,1,0
-25,99,1,0
-24,99,0,-1
-24,98,-1,0
-25,98,-1,0
-26,98,0,-1
-26,97,1,0
-25,97,1,0
-24,97,0,-1
-24,96,-1,0
-25,96,-1,0
-26,96,-1,0
-27,96,0,1
-27,97,0,1
-27,98,-1,0
-28,98,0,-1
-28,97,-1,0
-29,97,0,1
-29,98,-1,0
-30,98,0,-1
-30,97,0,-1
-30,96,-1,0
-31,96,0,1
-31,97,-1,0
-32,97,0,1
-32,98,1,0
-31,98,0,1
-31,99,1,0
-30,99,1,0
-29,99,1,0
-28,99,1,0
-27,99,0,1
-27,100,-1,0
-28,100,-1,0
-29,100,-1,0
-30,100,-1,0
-31,100,-1,0
-32,100,0,-1
-32,99,-1,0
-33,99,0,1
-33,100,-1,0
-34,100,0,-1
-34,99,-1,0
-35,99,0,1
-35,100,-1,0
-36,100,-1,0
-37,100,-1,0
-38,100,0,-1
-38,99,1,0
-37,99,1,0
-36,99,0,-1
-36,98,-1,0
-37,98,0,-1
-37,97,1,0
-36,97,1,0
-35,97,0,1
-35,98,1,0
-34,98,1,0
-33,98,0,-1
-33,97,-1,0
-34,97,0,-1
-34,96,1,0
-33,96,1,0
-32,96,0,-1
-32,95,0,-1
-32,94,1,0
-31,94,0,1
-31,95,1,0
-30,95,0,-1
-30,94,1,0
-29,94,0,1
-29,95,0,1
-29,96,1,0
-28,96,0,-1
-28,95,0,-1
-28,94,1,0
-27,94,0,1
-27,95,1,0
-26,95,0,-1
-26,94,1,0
-25,94,0,1
-25,95,1,0
-24,95,0,-1
-24,94,1,0
-23,94,1,0
-22,94,1,0
-21,94,1,0
-20,94,1,0
-19,94,1,0
-18,94,0,1
-18,95,1,0
-17,95,0,-1
-17,94,1,0
-16,94,0,1
-16,95,0,1
-16,96,-1,0
-17,96,-1,0
-18,96,0,1
-18,97,1,0
-17,97,1,0
-16,97,1,0
-15,97,0,-1
-15,96,0,-1
-15,95,0,-1
-15,94,0,-1
-15,93,0,-1
-15,92,0,-1
-15,91,0,-1
-15,90,0,-1
-15,89,-1,0
-16,89,-1,0
-17,89,-1,0
-18,89,0,1
-18,90,1,0
-17,90,1,0
-16,90,0,1
-16,91,0,1
-16,92,0,1
-16,93,-1,0
-17,93,-1,0
-18,93,0,-1
-18,92,1,0
-17,92,0,-1
-17,91,-1,0
-18,91,-1,0
-19,91,0,1
-19,92,0,1
-19,93,-1,0
-20,93,-1,0
-21,93,-1,0
-22,93,-1,0
-23,93,-1,0
-24,93,-1,0
-25,93,-1,0
-26,93,0,-1
-26,92,1,0
-25,92,1,0
-24,92,1,0
-23,92,1,0
-22,92,1,0
-21,92,1,0
-20,92,0,-1
-20,91,-1,0
-21,91,-1,0
-22,91,-1,0
-23,91,0,-1
-23,90,1,0
-22,90,1,0
-21,90,1,0
-20,90,1,0
-19,90,0,-1
-19,89,-1,0
-20,89,-1,0
-21,89,-1,0
-22,89,-1,0
-23,89,-1,0
-24,89,0,1
-24,90,0,1
-24,91,-1,0
-25,91,-1,0
-26,91,0,-1
-26,90,1,0
-25,90,0,-1
-25,89,-1,0
-26,89,-1,0
-27,89,-1,0
-28,89,-1,0
-29,89,0,1
-29,90,0,1
-29,91,1,0
-28,91,0,-1
-28,90,1,0
-27,90,0,1
-27,91,0,1
-27,92,0,1
-27,93,-1,0
-28,93,0,-1
-28,92,-1,0
-29,92,0,1
-29,93,-1,0
-30,93,0,-1
-30,92,0,-1
-30,91,-1,0
-31,91,0,-1
-31,90,1,0
-30,90,0,-1
-30,89,-1,0
-31,89,-1,0
-32,89,0,1
-32,90,-1,0
-33,90,0,-1
-33,89,-1,0
-34,89,0,1
-34,90,0,1
-34,91,1,0
-33,91,1,0
-32,91,0,1
-32,92,1,0
-31,92,0,1
-31,93,-1,0
-32,93,-1,0
-33,93,0,-1
-33,92,-1,0
-34,92,0,1
-34,93,-1,0
-35,93,0,-1
-35,92,-1,0
-36,92,0,1
-36,93,-1,0
-37,93,0,-1
-37,92,0,-1
-37,91,1,0
-36,91,1,0
-35,91,0,-1
-35,90,-1,0
-36,90,-1,0
-37,90,-1,0
-38,90,-1,0
-39,90,0,1
-39,91,1,0
-38,91,0,1
-38,92,0,1
-38,93,-1,0
-39,93,0,-1
-39,92,-1,0
-40,92,0,1
-40,93,-1,0
-41,93,0,-1
-41,92,-1,0
-42,92,0,1
-42,93,-1,0
-43,93,0,-1
-43,92,-1,0
-44,92,0,1
-44,93,-1,0
-45,93,0,1
-45,94,1,0
-44,94,1,0
-43,94,1,0
-42,94,1,0
-41,94,0,1
-41,95,1,0
-40,95,0,-1
-40,94,1,0
-39,94,0,1
-39,95,1,0
-38,95,0,-1
-38,94,1,0
-37,94,0,1
-37,95,1,0
-36,95,0,-1
-36,94,1,0
-35,94,1,0
-34,94,1,0
-33,94,0,1
-33,95,-1,0
-34,95,-1,0
-35,95,0,1
-35,96,-1,0
-36,96,-1,0
-37,96,-1,0
-38,96,0,1
-38,97,0,1
-38,98,-1,0
-39,98,0,1
-39,99,0,1
-39,100,-1,0
-40,100,0,-1
-40,99,-1,0
-41,99,0,1
-41,100,-1,0
-42,100,0,-1
-42,99,-1,0
-43,99,0,1
-43,100,-1,0
-44,100,0,-1
-44,99,-1,0
-45,99,0,1
-45,100,-1,0
-46,100,0,-1
-46,99,-1,0
-47,99,0,1
-47,100,-1,0
-48,100,0,-1
-48,99,-1,0
-49,99,0,1
-49,100,0,1
-49,101,0,1
-49,102,0,1
-49,103,0,1
-49,104,0,1
-49,105,0,1
-49,106,0,1
-49,107,-1,0
-50,107,0,-1
-50,106,0,-1
-50,105,0,-1
-50,104,0,-1
-50,103,0,-1
-50,102,0,-1
-50,101,0,-1
-50,100,0,-1
-50,99,0,-1
-50,98,0,-1
-50,97,-1,0
-51,97,0,1
-51,98,-1,-2
-52,96,1,0
-51,96,0,-1
-51,95,-1,0
-52,95,0,-1
-52,94,-1,0
-53,94,0,-1
-53,93,1,0
-52,93,0,-1
-52,92,1,0
-51,92,0,1
-51,93,0,1
-51,94,1,0
-50,94,0,1
-50,95,0,1
-50,96,1,0
-49,96,0,1
-49,97,0,1
-49,98,1,0
-48,98,0,-1
-48,97,0,-1
-48,96,1,0
-47,96,0,1
-47,97,0,1
-47,98,1,0
-46,98,1,0
-45,98,1,0
-44,98,1,0
-43,98,1,0
-42,98,1,0
-41,98,1,0
-40,98,0,-1
-40,97,1,0
-39,97,0,-1
-39,96,-1,0
-40,96,-1,0
-41,96,0,1
-41,97,-1,0
-42,97,-1,0
-43,97,-1,0
-44,97,-1,0
-45,97,-1,0
-46,97,0,-1
-46,96,1,0
-45,96,1,0
-44,96,1,0
-43,96,1,0
-42,96,0,-1
-42,95,-1,0
-43,95,-1,0
-44,95,-1,0
-45,95,-1,0
-46,95,-1,0
-47,95,-1,0
-48,95,-1,0
-49,95,0,-1
-49,94,1,0
-48,94,1,0
-47,94,1,0
-46,94,0,-1
-46,93,-1,0
-47,93,-1,0
-48,93,-1,0
-49,93,-1,0
-50,93,0,-1
-50,92,1,0
-49,92,1,0
-48,92,1,0
-47,92,1,0
-46,92,1,0
-45,92,0,-1
-45,91,1,-2
-44,89,0,-1
-44,88,0,-1
-44,87,0,-1
-44,86,0,-1
-44,85,0,-1
-44,84,0,-1
-44,83,-1,-2
-45,81,0,-1
-45,80,0,-1
-45,79,1,0
-44,79,0,1
-44,80,1,0
-43,80,0,-1
-43,79,1,0
-42,79,0,1
-42,80,1,0
-41,80,0,1
-41,81,1,0
-40,81,1,0
-39,81,1,0
-38,81,0,-1
-38,80,-1,0
-39,80,-1,0
-40,80,0,-1
-40,79,-1,0
-41,79,0,-1
-41,78,-1,0
-42,78,-1,0
-43,78,-1,0
-44,78,-1,0
-45,78,-1,0
-46,78,0,1
-46,79,-1,-1
-47,78,-1,-1
-48,77,0,-1
-48,76,-1,0
-49,76,0,-1
-49,75,-1,0
-50,75,0,-1
-50,74,1,0
-49,74,1,0
-48,74,0,1
-48,75,1,0
-47,75,0,-1
-47,74,1,0
-46,74,1,0
-45,74,1,0
-44,74,0,1
-44,75,1,0
-43,75,0,-1
-43,74,1,0
-42,74,1,0
-41,74,0,1
-41,75,-1,0
-42,75,0,1
-42,76,-1,0
-43,76,-1,0
-44,76,-1,0
-45,76,0,-1
-45,75,-1,0
-46,75,0,1
-46,76,-1,0
-47,76,0,1
-47,77,1,0
-46,77,1,0
-45,77,1,0
-44,77,1,0
-43,77,1,0
-42,77,1,0
-41,77,0,-1
-41,76,1,0
-40,76,0,-1
-40,75,1,0
-39,75,0,-1
-39,74,-1,0
-40,74,0,-1
-40,73,-1,0
-41,73,-1,0
-42,73,-1,0
-43,73,-1,0
-44,73,-1,0
-45,73,-1,0
-46,73,-1,0
-47,73,-1,0
-48,73,-1,0
-49,73,-1,0
-50,73,-1,0
-51,73,0,1
-51,74,-1,0
-52,74,0,-1
-52,73,-1,0
-53,73,0,1
-53,74,0,-2
-53,72,0,-1
-53,71,0,-1
-53,70,0,-1
-53,69,0,-1
-53,68,0,-1
-53,67,0,-1
-53,66,0,-1
-53,65,0,-1
-53,64,0,-1
-53,63,0,-1
-53,62,0,-1
-53,61,0,-1
-53,60,0,-1
-53,59,0,-1
-53,58,0,-1
-53,57,0,-1
-53,56,0,-1
-53,55,0,-1
-53,54,0,-1
-53,53,0,-1
-53,52,-1,0
-54,52,-1,0
-55,52,-1,0
-56,52,-1,0
-57,52,-1,0
-58,52,-1,0
-59,52,-1,0
-60,52,-1,0
-61,52,-1,0
-62,52,-1,0
-63,52,-1,0
-64,52,-1,0
-65,52,0,-1
-65,51,1,0
-64,51,1,0
-63,51,1,0
-62,51,1,0
-61,51,1,0
-60,51,1,0
-59,51,1,0
-58,51,1,0
-57,51,1,0
-56,51,1,0
-55,51,1,0
-54,51,1,0
-53,51,0,-1
-53,50,0,-1
-53,49,0,-1
-53,48,0,-1
-53,47,0,-1
-53,46,-1,0
-54,46,0,1
-54,47,0,1
-54,48,-1,0
-55,48,0,-1
-55,47,0,-1
-55,46,0,-1
-55,45,-1,0
-56,45,0,1
-56,46,0,1
-56,47,0,1
-56,48,0,1
-56,49,1,0
-55,49,1,0
-54,49,0,1
-54,50,-1,0
-55,50,-1,0
-56,50,-1,0
-57,50,0,-1
-57,49,-1,1
-58,50,-1,0
-59,50,-1,0
-60,50,-1,0
-61,50,-1,0
-62,50,-1,0
-63,50,-1,0
-64,50,0,-1
-64,49,1,0
-63,49,1,0
-62,49,1,0
-61,49,1,0
-60,49,1,0
-59,49,1,0
-58,49,1,-1
-57,48,0,-1
-57,47,0,-1
-57,46,0,-1
-57,45,0,-1
-57,44,0,-1
-57,43,0,-1
-57,42,0,-1
-57,41,-1,1
-58,42,0,-1
-58,41,-1,0
-59,41,0,-1
-59,40,1,0
-58,40,1,0
-57,40,1,-1
-56,39,1,1
-55,40,-1,2
-56,42,0,1
-56,43,0,1
-56,44,1,0
-55,44,0,-1
-55,43,0,-1
-55,42,0,-1
-55,41,-1,0
-56,41,0,-1
-56,40,-1,-1
-57,39,-1,0
-58,39,-1,0
-59,39,-1,0
-60,39,0,1
-60,40,-1,-2
-61,38,-1,0
-62,38,0,1
-62,39,1,-2
-61,37,-1,-1
-62,36,-1,1
-63,37,-1,0
-64,37,-1,0
-65,37,-1,1
-66,38,1,0
-65,38,1,0
-64,38,1,0
-63,38,0,1
-63,39,-1,0
-64,39,-1,0
-65,39,-1,0
-66,39,-1,0
-67,39,-1,0
-68,39,-1,0
-69,39,0,-1
-69,38,0,-1
-69,37,-1,0
-70,37,0,1
-70,38,0,1
-70,39,0,1
-70,40,-1,0
-71,40,-1,0
-72,40,-1,0
-73,40,0,1
-73,41,1,0
-72,41,0,1
-72,42,-1,0
-73,42,0,1
-73,43,1,0
-72,43,0,1
-72,44,0,1
-72,45,-1,-1
-73,44,-1,-2
-74,42,0,-1
-74,41,0,-1
-74,40,0,-1
-74,39,1,0
-73,39,0,-1
-73,38,1,0
-72,38,0,1
-72,39,1,0
-71,39,0,-1
-71,38,0,-1
-71,37,-1,0
-72,37,1,-1
-71,36,1,0
-70,36,0,-1
-70,35,1,-1
-69,34,0,1
-69,35,0,1
-69,36,1,0
-68,36,0,-1
-68,35,1,0
-67,35,0,-1
-67,34,-1,0
-68,34,0,-1
-68,33,1,0
-67,33,0,-1
-67,32,1,0
-66,32,1,0
-65,32,1,0
-64,32,1,0
-63,32,1,0
-62,32,0,1
-62,33,-1,0
-63,33,-1,0
-64,33,-1,0
-65,33,-1,0
-66,33,0,1
-66,34,1,0
-65,34,1,0
-64,34,1,0
-63,34,1,0
-62,34,1,0
-61,34,0,-1
-61,33,0,-1
-61,32,1,0
-60,32,0,1
-60,33,1,0
-59,33,0,-1
-59,32,1,0
-58,32,0,1
-58,33,1,0
-57,33,0,1
-57,34,-1,0
-58,34,-1,0
-59,34,-1,0
-60,34,0,1
-60,35,0,1
-60,36,-1,0
-61,36,0,-1
-61,35,-1,0
-62,35,-1,0
-63,35,-1,0
-64,35,-1,0
-65,35,-1,0
-66,35,-1,1
-67,36,-1,1
-68,37,0,1
-68,38,1,0
-67,38,1,-1
-66,37,-1,0
-67,37,1,-1
-66,36,1,0
-65,36,1,0
-64,36,1,0
-63,36,1,1
-62,37,1,2
-61,39,0,1
-61,40,-1,0
-62,40,-1,0
-63,40,-1,0
-64,40,-1,0
-65,40,-1,0
-66,40,-1,0
-67,40,-1,0
-68,40,-1,0
-69,40,-1,1
-70,41,-1,0
-71,41,0,1
-71,42,0,1
-71,43,0,1
-71,44,0,1
-71,45,0,1
-71,46,1,0
-70,46,0,1
-70,47,1,0
-69,47,0,1
-69,48,1,1
-68,49,1,0
-67,49,0,-1
-67,48,-1,0
-68,48,0,-1
-68,47,1,0
-67,47,1,0
-66,47,0,-1
-66,46,-1,0
-67,46,-1,0
-68,46,-1,0
-69,46,-1,-1
-70,45,0,-1
-70,44,0,-2
-70,42,0,1
-70,43,1,0
-69,43,1,0
-68,43,1,0
-67,43,1,0
-66,43,1,0
-65,43,1,0
-64,43,1,0
-63,43,1,0
-62,43,1,0
-61,43,1,1
-60,44,-1,0
-61,44,-1,0
-62,44,-1,0
-63,44,-1,0
-64,44,-1,0
-65,44,-1,0
-66,44,-1,0
-67,44,-1,0
-68,44,-1,0
-69,44,0,1
-69,45,1,0
-68,45,1,0
-67,45,1,0
-66,45,1,0
-65,45,1,0
-64,45,1,0
-63,45,1,0
-62,45,1,0
-61,45,1,0
-60,45,1,0
-59,45,0,-1
-59,44,0,-1
-59,43,-1,0
-60,43,0,-1
-60,42,-1,0
-61,42,-1,0
-62,42,-1,0
-63,42,-1,0
-64,42,-1,0
-65,42,-1,0
-66,42,-1,0
-67,42,-1,0
-68,42,-1,0
-69,42,0,-1
-69,41,1,0
-68,41,1,0
-67,41,1,0
-66,41,1,0
-65,41,1,0
-64,41,1,0
-63,41,1,0
-62,41,1,0
-61,41,1,0
-60,41,1,1
-59,42,1,1
-58,43,0,1
-58,44,0,1
-58,45,0,1
-58,46,-1,0
-59,46,-1,0
-60,46,-1,0
-61,46,-1,0
-62,46,-1,0
-63,46,-1,0
-64,46,-1,0
-65,46,0,1
-65,47,1,0
-64,47,1,0
-63,47,1,0
-62,47,1,0
-61,47,1,0
-60,47,1,0
-59,47,1,0
-58,47,0,1
-58,48,-1,0
-59,48,-1,0
-60,48,-1,0
-61,48,-1,0
-62,48,-1,0
-63,48,-1,0
-64,48,-1,0
-65,48,-1,0
-66,48,0,1
-66,49,1,0
-65,49,0,1
-65,50,-1,0
-66,50,-1,0
-67,50,0,1
-67,51,1,0
-66,51,0,1
-66,52,-1,0
-67,52,-1,0
-68,52,0,1
-68,53,-1,0
-69,53,-1,0
-70,53,-1,0
-71,53,-1,0
-72,53,-1,0
-73,53,-1,0
-74,53,-1,0
-75,53,-1,0
-76,53,-1,0
-77,53,-1,0
-78,53,0,1
-78,54,0,1
-78,55,1,0
-77,55,0,-1
-77,54,1,0
-76,54,1,0
-75,54,1,0
-74,54,1,0
-73,54,1,0
-72,54,1,0
-71,54,1,0
-70,54,1,0
-69,54,1,0
-68,54,1,0
-67,54,0,-1
-67,53,1,0
-66,53,1,0
-65,53,1,0
-64,53,0,1
-64,54,1,0
-63,54,0,-1
-63,53,1,0
-62,53,1,0
-61,53,1,0
-60,53,1,0
-59,53,1,0
-58,53,1,0
-57,53,1,0
-56,53,1,0
-55,53,1,0
-54,53,0,1
-54,54,0,1
-54,55,0,1
-54,56,-1,0
-55,56,-1,0
-56,56,-1,0
-57,56,-1,0
-58,56,-1,0
-59,56,-1,0
-60,56,-1,0
-61,56,0,-1
-61,55,1,0
-60,55,1,0
-59,55,1,0
-58,55,1,0
-57,55,1,0
-56,55,1,0
-55,55,0,-1
-55,54,-1,0
-56,54,-1,0
-57,54,-1,0
-58,54,-1,0
-59,54,-1,0
-60,54,-1,0
-61,54,-1,0
-62,54,0,1
-62,55,-1,0
-63,55,-1,0
-64,55,-1,0
-65,55,0,-1
-65,54,-1,0
-66,54,0,1
-66,55,-1,0
-67,55,-1,0
-68,55,-1,0
-69,55,-1,0
-70,55,-1,0
-71,55,-1,0
-72,55,-1,0
-73,55,-1,0
-74,55,-1,0
-75,55,-1,0
-76,55,0,1
-76,56,1,0
-75,56,1,0
-74,56,1,0
-73,56,1,0
-72,56,1,0
-71,56,1,0
-70,56,1,0
-69,56,1,0
-68,56,1,0
-67,56,1,0
-66,56,1,0
-65,56,1,0
-64,56,1,0
-63,56,1,0
-62,56,0,1
-62,57,-1,0
-63,57,-1,0
-64,57,-1,0
-65,57,-1,0
-66,57,-1,0
-67,57,-1,0
-68,57,-1,0
-69,57,-1,0
-70,57,-1,0
-71,57,-1,0
-72,57,-1,0
-73,57,-1,0
-74,57,-1,0
-75,57,-1,0
-76,57,-1,0
-77,57,0,-1
-77,56,-1,0
-78,56,0,1
-78,57,0,1
-78,58,-1,0
-79,58,-1,1
-80,59,1,0
-79,59,1,0
-78,59,0,1
-78,60,1,0
-77,60,1,0
-76,60,1,0
-75,60,1,0
-74,60,1,0
-73,60,1,0
-72,60,1,0
-71,60,1,0
-70,60,1,0
-69,60,1,0
-68,60,1,0
-67,60,1,0
-66,60,1,0
-65,60,1,0
-64,60,1,0
-63,60,1,0
-62,60,1,0
-61,60,1,0
-60,60,1,0
-59,60,0,-1
-59,59,1,0
-58,59,1,0
-57,59,1,0
-56,59,1,0
-55,59,0,-1
-55,58,-1,0
-56,58,-1,0
-57,58,-1,0
-58,58,-1,0
-59,58,-1,0
-60,58,0,1
-60,59,-1,0
-61,59,-1,0
-62,59,-1,0
-63,59,-1,0
-64,59,-1,0
-65,59,-1,0
-66,59,-1,0
-67,59,-1,0
-68,59,-1,0
-69,59,-1,0
-70,59,-1,0
-71,59,-1,0
-72,59,-1,0
-73,59,-1,0
-74,59,-1,0
-75,59,-1,0
-76,59,-1,0
-77,59,0,-1
-77,58,1,0
-76,58,1,0
-75,58,1,0
-74,58,1,0
-73,58,1,0
-72,58,1,0
-71,58,1,0
-70,58,1,0
-69,58,1,0
-68,58,1,0
-67,58,1,0
-66,58,1,0
-65,58,1,0
-64,58,1,0
-63,58,1,0
-62,58,1,0
-61,58,0,-1
-61,57,1,0
-60,57,1,0
-59,57,1,0
-58,57,1,0
-57,57,1,0
-56,57,1,0
-55,57,1,0
-54,57,0,1
-54,58,0,1
-54,59,0,1
-54,60,0,1
-54,61,0,1
-54,62,0,1
-54,63,0,1
-54,64,0,1
-54,65,0,1
-54,66,0,1
-54,67,0,1
-54,68,0,1
-54,69,0,1
-54,70,0,1
-54,71,0,1
-54,72,0,1
-54,73,0,1
-54,74,0,1
-54,75,1,0
-53,75,1,0
-52,75,1,0
-51,75,1,1
-50,76,1,1
-49,77,1,1
-48,78,1,1
-47,79,1,1
-46,80,1,2
-45,82,0,1
-45,83,0,1
-45,84,0,1
-45,85,0,1
-45,86,0,1
-45,87,0,1
-45,88,0,1
-45,89,0,1
-45,90,-1,1
-46,91,-1,0
-47,91,-1,0
-48,91,-1,0
-49,91,-1,0
-50,91,-1,0
-51,91,-1,0
-52,91,0,-1
-52,90,1,0
-51,90,1,0
-50,90,1,0
-49,90,1,0
-48,90,1,0
-47,90,1,0
-46,90,0,-1
-46,89,-1,0
-47,89,-1,0
-48,89,0,-1
-48,88,-1,0
-49,88,-1,0
-50,88,-1,0
-51,88,-1,0
-52,88,-1,0
-53,88,0,-1
-53,87,1,0
-52,87,1,0
-51,87,1,0
-50,87,-1,-1
-51,86,-1,0
-52,86,0,-1
-52,85,-1,0
-53,85,0,1
-53,86,-1,0
-54,86,0,-1
-54,85,-1,0
-55,85,-1,-1
-56,84,1,0
-55,84,0,-1
-55,83,0,-1
-55,82,0,-1
-55,81,0,-1
-55,80,-1,0
-56,80,0,1
-56,81,0,1
-56,82,0,1
-56,83,-1,0
-57,83,0,-1
-57,82,0,-1
-57,81,0,-1
-57,80,0,-1
-57,79,-1,0
-58,79,0,1
-58,80,-1,0
-59,80,0,1
-59,81,1,0
-58,81,0,1
-58,82,0,1
-58,83,0,1
-58,84,1,0
-57,84,0,1
-57,85,1,0
-56,85,0,1
-56,86,1,0
-55,86,0,1
-55,87,1,0
-54,87,0,1
-54,88,-1,0
-55,88,-1,-1
-56,87,-1,-1
-57,86,-1,-1
-58,85,-1,-1
-59,84,-1,0
-60,84,1,1
-59,85,-1,0
-60,85,-1,0
-61,85,0,1
-61,86,1,0
-60,86,1,0
-59,86,1,0
-58,86,1,1
-57,87,0,1
-57,88,1,0
-56,88,0,1
-56,89,-1,0
-57,89,-1,-1
-58,88,0,-1
-58,87,-1,0
-59,87,-1,0
-60,87,1,1
-59,88,1,1
-58,89,1,1
-57,90,1,1
-56,91,1,1
-55,92,1,1
-54,93,0,-1
-54,92,1,0
-53,92,0,-1
-53,91,0,-1
-53,90,-1,0
-54,90,0,1
-54,91,-1,0
-55,91,-1,-1
-56,90,1,0
-55,90,0,-1
-55,89,1,0
-54,89,1,0
-53,89,1,0
-52,89,1,0
-51,89,1,0
-50,89,1,0
-49,89,0,-2
-49,87,-1,-1
-50,86,-1,-1
-51,85,-1,-1
-52,84,-1,-1
-53,83,0,1
-53,84,-1,0
-54,84,0,-1
-54,83,0,-1
-54,82,0,-1
-54,81,0,-1
-54,80,1,2
-53,82,1,1
-52,83,0,-1
-52,82,0,-1
-52,81,-1,0
-53,81,0,-1
-53,80,1,0
-52,80,1,0
-51,80,0,-1
-51,79,-1,0
-52,79,0,-1
-52,78,-1,0
-53,78,0,1
-53,79,-1,0
-54,79,0,-1
-54,78,0,-1
-54,77,1,0
-53,77,1,0
-52,77,1,1
-51,78,1,1
-50,79,0,1
-50,80,1,0
-49,80,1,1
-48,81,1,1
-47,82,0,1
-47,83,0,1
-47,84,0,1
-47,85,-1,0
-48,85,0,-1
-48,84,-1,0
-49,84,0,-1
-49,83,1,0
-48,83,0,-1
-48,82,-1,0
-49,82,0,-1
-49,81,-1,0
-50,81,-1,0
-51,81,0,1
-51,82,1,0
-50,82,0,1
-50,83,-1,0
-51,83,0,1
-51,84,1,0
-50,84,0,1
-50,85,1,0
-49,85,0,1
-49,86,1,0
-48,86,1,0
-47,86,0,1
-47,87,-1,0
-48,87,1,1
-47,88,1,0
-46,88,0,-1
-46,87,0,-1
-46,86,0,-1
-46,85,0,-1
-46,84,0,-1
-46,83,0,-1
-46,82,0,-1
-46,81,-1,0
-47,81,0,-1
-47,80,-1,0
-48,80,0,-1
-48,79,-1,0
-49,79,0,-1
-49,78,-1,0
-50,78,0,-1
-50,77,-1,0
-51,77,0,-1
-51,76,-1,0
-52,76,-1,0
-53,76,-1,0
-54,76,-1,0
-55,76,0,1
-55,77,0,1
-55,78,0,1
-55,79,-1,0
-56,79,0,-1
-56,78,-1,0
-57,78,0,-1
-57,77,1,0
-56,77,0,-1
-56,76,-1,0
-57,76,0,-1
-57,75,0,-1
-57,74,0,-1
-57,73,-1,0
-58,73,0,-1
-58,72,1,0
-57,72,1,0
-56,72,0,1
-56,73,0,1
-56,74,0,1
-56,75,1,0
-55,75,0,-1
-55,74,0,-1
-55,73,0,-1
-55,72,0,-1
-55,71,0,-1
-55,70,0,-1
-55,69,0,-1
-55,68,-1,0
-56,68,0,-1
-56,67,1,0
-55,67,0,-1
-55,66,-1,0
-56,66,0,-1
-56,65,1,0
-55,65,0,-1
-55,64,-1,0
